owner,RADY,RETARDIO,Sensei
2,J6EE73uqT5KPAFUQ5jtiqCdnGrhBxy3ziXpjHnL9JKb4,0,0
1,98XisV28uj6LbgcL7SkBn922YJHfTN66WhPzxPccwyVr,0,0
1,Bu6M2oRVambprfxYTuF1paVMnLJm3sdBvvbZWFbcDB8a,0,0
1,9zYWqsfY46SA3qz2AMGcb7HrhHiGp52vw45vJ1Bjkaij,0,0
1,F8VGsdKHiH9GyiQMXyEBmMcPTuGNxEc21KKeYNu68XaN,0,0
1,53Sb8FiUTRJbqs6SC5KgbMLqfwT98qPPTVroodLJKQ9m,0,0
1,CHrZoiX5GxgGkXxQb8ZXhj8yGQF2p7XcL7hYjqCiweSw,0,0
1,CC8uhUP83TV5d1jPkQFrrRwnMjSXDC5LAeMz8o5pAQ2e,0,0
1,7KMYXtC8Yv9FmpjJQ9f8hFifZy2r5emF5ZAS2ZG31fmX,0,0
1,742hDNmPi9nWAeRQwzLjiWrZH247spqo4NQ5RkrzKhAg,0,0
1,GqV4B1X2dpZnRivwPq3Wbi75ocZeJxbA8T6G15x795VQ,0,0
1,BVD937SQ3KfVv56zXM7C9YsenaBENFZkSTFs3pe49nGu,0,0
1,HCQ8WamPL5EUmMEJ7yXwCk3i8WvMbwkqqg8o7wEFVA5v,0,0
1,2c14P1GDej6wKvXPQ42faqQ7onZW77YcMVhAoPEX5Xj2,0,0
1,AQdnij1ev1M2Zw3A4V35vW8C4iHN897oKHvnpbugsn9M,0,0
1,5xB53A8XK6vi9zBZrJ8aJj9HFBVPdw2oUtJMpf7cgoKY,0,0
1,9RzhKeyw7rUj4Zno7vzJzLjsdQkJyoTQFdyF2GnHrFyM,0,0
1,GNkhrAsjF1DizgiFSR9DN43BRohKWDgLBsR8k4eDavYd,0,0
1,D63ZW5aabm4JpXBKg7tyHE3rkzVrZDRDb2EP12ADc3Bz,0,0
1,98HgTyeHTp18q32RHiZtjXKbumZoC8JThrG31YkXLQeV,0,0
1,Dvz9tfv6cEfuT2UQCNsThgrED6VW8UMRsHETqXFmGAeB,0,0
1,BqeA8fN6DGGhuFVmmigmms595Lzb7MnD4EzJ24SxbhSx,0,0
1,AzY2jVhnQJPvJxFHpmSCP4VzGvByvaDtd4HyXabidi2n,0,0
1,44qnh57STvbnprr7RCuquxJseQRQYccSwuGBVvHziZPA,0,0
1,2PqGvbjtvY7BaynTLTT3RR2sUKDpdXY2FTuYcDZGF7NC,0,0
1,FNh91Uk9q1rgPw3pvdxEwS6SsPXQmk7msezWqVgYRjBW,0,0
1,BL83wekvhgBXfF3aCKiMqCS2ZYPdAcHYXRSKXeToPxdk,0,0
1,2N72f8UzNnGFWbVg7s8jVe6M6EKYUWPFDzBGm2A211GR,0,0
1,EBeTry8ugmvDFZtJcriKWYsi8veB2HuKSepQ13E3bnnZ,0,0
1,HG3h4qqdLRY8fXoyXsV82kEX9HPpAdxYmVbuEYGNL2rR,0,0
1,9hkpRfLyJyy6APhMk5MwhhQv9VnedVw3yb4xfvQGpvCK,0,0
1,BqJBYcdVznKvxroM79Tjxi3vSJNK2TKCXL2zoEySxSc9,0,0
1,9MUUWpP3rhBVdF1CiWMfzdS8uJLKSxfQ5HzDKvVEawNa,0,0
1,CMRvr2dSR8Q4hsREC7xQcXfDh3s43Su3trMGHxFsHd8h,0,0
1,64n5VF9cmUF9c3NPzCvVm7KWDiSPD9Dhi7sN2abEzxRh,0,0
1,Ck6p9DPaSnxQovU1DSzStMPowEFUckA4VyYBAvgQ7b4U,0,0
1,CfHSDYD3VV5FSQkhg4boE5Uy8f7FmamwXqCWaAbxV4V8,0,0
1,7xVXQnYWqZAPA1i2EE59XnXs24C7WAJUXAf52jf9weBg,0,0
1,ByKAWkp4f72SLzjHrUWoTtdwRFaWYRy5VXEFkZ3XFpB1,0,0
1,DARxVaFbgYGgppr7Uvpo7QwWF49HeewPr7bPEwymWZVh,0,0
1,4hBQogekWfa21qV7uU7jbqLofdqnMDXVRY3W9KYZN6B9,0,0
1,4FkVEcFXZubhBb5w4PBhvFgVnJNEWMWb99vE7ydsLYKm,0,0
1,97wQEJUZh7JwnupVusNt8ZVEV6aoLKdurQWZMXh8Cgk6,0,0
1,5uLHUHQts8Au18ShatYPaYZS5wwmtf3w1Sa2UZgnNdmE,0,0
1,EVWKEXEk8NPSR6baZXGfKqDjtSKupCmLE9Kj24To3Mf3,0,0
1,JB5LQJ7hAp1z9djayUCCYkJBKZTdnEHnYbRWZ7jbGnRF,0,0
1,66cvdydsz7FvHzZa47vwG2LjJS4SsNLF2k61DKpMzRHV,0,0
1,3cNoAV14TZqEq3CC7J3B42GCAoftJMWqZ9JU7r3veDN2,0,0
1,FmUDw8eH51jFM8faQRfVjWUmhVwBAs7V6sxyt4wM3Z2F,0,0
1,HMppHzSnRbPHkAAnrm2YSyM7LAEzCzYWaXiiBvTBwS6r,0,0
1,6JN9tEEG1QqchY3ZHhGE4Uakm8jXBVPfHqwHSKsq5xTt,0,0
1,GLknPqq9SaW9t5vresKwcsy2T6wXvQE4GSZhHfzRNrnn,0,0
1,Hhtc4hWgeZ4jKmqPF2dUTAZ8GrFnmxpArww89fze3tKP,0,0
1,5f7N1BGoMV79sc4rgWwRAWM5qTxEgfw5XXHfB5Pe1Y4t,0,0
1,3Em8JyTGeMdjCg11sMPz1nkvuDAsVRLap8bU32YZL1jY,0,0
1,3WfAnUSkjBhAYmPJaP8hCTZkWo5Tv1U7R9Q8pCTLe2NP,0,0
1,TE6C97D5dP3q4kDswzXiUqWEWXpKYRcaEzTpziq1xDu,0,0
1,8CrQpxVJfC8qUnbtbcshuvav4cK8MuCo2M6YypLCsVxt,0,0
1,6qEUe5GQDg5L4dhQCAH64ah1Dt24g97pYPYnNLCi3rdH,0,0
1,CEuWbMmqbame2cCSGWBFQpHGzeLzfDkm1bJ6DAEmRmeS,0,0
1,2DhytPHoMN11PAn15rfVvt4zu3ZLkpbLpjtXadsAU2k3,0,0
1,DeH3dUhUAmtQ7f8PczkjaanNTVLQqhJ17rcrnjMASC3z,0,0
1,5mWHERA5JY2kaokkH1PQarL4NWKTFVVVWszrSDGpyXWj,0,0
1,DCc8QavX5YbDevh9mhCwBXpw1Y358zqq2hvPuwU813Yx,0,0
1,6UZaGjGiYu8LNGwRdCPHoLeMUDUfHjz8RbuRkAXVfjDY,0,0
1,7cQupC3DYqNNE4Dm25wxZzMiu26fWun2ZfXGt1wnatL9,0,0
1,jzNUaGbeyqFCHqwYhZNApKZD7Dau5NeFRfkbdNKA9Az,0,0
1,214ySLsdHKK44czgJB3YrqNKMxadYTjYJJV182dExj3A,0,0
1,AoCQdfEyoK6KKfeZoyKadP5hA91ZZ7EHReK7ZfKbxzeR,0,0
1,5F5wYezdQBPaxxpSkPUApWNzH5KnN2HWZyyDbJCLuSrK,0,0
1,9PHUT9vLZ5iRhBsHtw8eTVdfNMxNwhGUM24cDCAhC8r,0,1
1,5UPuhu4QPedN389NeGJXmgKA42gcs2GVsVgmV4huoNt7,0,0
1,AEUo96M1wrUsPkST4ap9debEAqW9H5NpFAkNqz7Wz9gx,0,0
1,Dj1T7tqtZZVKMTVxSkCDeBqi6pF2gAe4DB2AGd7ZCYmU,0,0
1,5kT8Dfx1TVYdAZxtdojx9d9SGCcYVe9UfcRcdpdW8AMp,0,0
1,6RcXNdDSt4SPwr1Gjf7P8wKkehjnpxrrcbWN7oVcVonQ,0,0
1,GabxCMseXtfeNTo8eob5PpujmuqxJNZvSPbdbnXPKZPb,0,0
1,EfR7iCxP4Sx54EyqCTjKax5eZxtcJoPLc2WTw9zKtYmd,0,0
1,EKvCTjsZ6EBBuX28Az2cV3tNu3gnCHeCNNXefFR5N4oC,0,0
1,GofhGjN9TEwV38VLn9h8wncmxoPVfD2WMPNbsWL6RhqF,0,0
1,T6ZAZzStMFUr3c6BBxnRQ1ocEyJQ7v3st7bAME6MXke,0,0
1,EkPxrwpGFr1sfkZWLLH8YdUUMdhPiZXcy8oUr5Wux5eh,0,0
1,KurobvaFYYW7afYV9T2DydgEVaiKp2oDLB55VXcUs6X,0,0
1,F6ti6cKPFn5d8WEJE9RWVGTtVngq3jvpBskNd8NJUyrg,0,0
1,Ad3KkBXKKbjSuAXTZ7XQZPmWLsgpFFFhUXZSTQM4C7sk,0,0
1,B3jE4qvSy6NbjnTBxDx58zDvXWP4zfmi6qFkmr5Cnomd,0,0
1,CFn89gvs6BD4LQ4v1sGBgSGCXWEH2Sti3NXveHBt7vvz,0,0
1,A7jNpCVT9URBrBYvS2ixjJWs79N4Ez5eg9R2Vxb5vhjs,0,0
1,3U3M7GU2ctQ3WXWzaLfiS8Tx4L4yaaG6CaeJ9EroraBC,0,0
1,4zgCTQQrweyyvwMgnHK4rkaWQV3YftqgXhurjDyGvz1S,0,0
1,5QAGKbM2yiCgxjufbfkVRkGN7znFhFfxAEmsk4SamABC,0,0
1,4sUXttA3LZjQwafM8Y7BgkBBrsw8eJhqFbRsLcxQnp1F,0,0
1,4Fw6Eh23iwciG22kjEGLbcBwYQhWaHBQbTjgUYdV68qn,0,0
1,49XA1awsqMJuueDhk98yd13PX3pNBPMfZFUAUZvLTKAm,0,0
1,8tZ5695xSAUwYPFCyjh9bdArdScJJ9sUuhZ1YJKm493c,0,0
1,Ai6S6koE5CGy16WmNRrdh7td8vV9b5XQFh6XuQNWsktL,0,0
1,DdzzCHUdDfimRuZTuoCdsenTBYkGxE4rEgzbyijTQQSs,0,0
1,AuwX5jocWZC5r4TizUXRSjevPvHpBdedEuNkAv4AFeYT,0,0
1,32SxvR8pLL4r7iF69wshdsT9yARaq2ZSJqNJ9Xv7Ekeh,0,0
1,6oVcJ4mqdqwyym6K5F1N1rT3T6xBVFsA3Mo2FWEXhgxg,0,0
1,DBxNxWDroPrfvakC6XC5BXnnoiaFjz5mg6Hv7KBKeXuW,0,0
1,7Ca6SmjeQ4UAgpiX82VwFnjyGJxh7XUADAQk3QeHzDFQ,0,0
1,8DmWq73bfjEfai7igsoY99n8KjHPpZuNyYVqsihoT4Y6,0,0
1,AW6GxaHLVnhnnnjgeRLuu2vNp83nsZtXorAetuPLrxoi,0,0
1,DGcy9EJjLhyB7RELYjameYT2AyUyHSWEDetnMcnrkUyk,0,0
1,DWtgBzgU1qb1Z6ZWVKtMTGwbiMr8YVjN6ViYeUkYMwDb,0,0
1,ANxAwxe16bssvbetmHHUgizyDop4TsC3sRVRSmTPcdBB,0,0
1,EYcNPH51k8JAmEsdRqxwfc1k8rYCLdxZhyiBp2HaqFkc,0,0
2,3wvMBcw8mR5MagU7kRnQnuRcA7nmRcYzXQbMhC3uc9EC,0,0
1,GaN78qsTmb2CWuik6QYFTpGqEnSXnTo77Hup9uetXsa,0,0
1,GfvHhUNqBEAvwUnNQbaDUowvKeshQUy6tbJC3sSjNkQX,0,0
1,3JTMNgKW7RGNwggcLLa4Rq1xKZkHDChgip57EMgwEw1K,0,0
1,8CxYYPZU4cvJezBaon1iLzu1iX6oysCoFR613dGAucTv,0,0
2,5QiBAE458tJgT1GMutkzUayGUpDPZ7yCxDDqjRnMQyAH,0,0
2,BoHKqVX6PaeVtHsSnPDcLu6YcLCm5hmcJkHhy5LFhEce,0,0
8,5Prb9FyJ12X2RqbxxeHRCeJdFsvuejvuViv5nWC15SDf,0,0
8,AQXtZ2vuv9r1inGMbhsE7oKJFBGiv4gvuzuQBj1KE1Gx,0,0
2,4zL91hSZXmtpocZFi45J3ZUcdAcHfRtuCz7yMhS9uEzW,0,0
1,8yMUDVKgYVQ9mXwwsifkhvauF3dxseN3bv3Wye55ziiE,0,0
1,4TbyRM1UX9uiqVKizU6ZQRbag2NDYiS2EJGR9jRaAqJ2,0,0
2,Fb1J5iKCN2eifVezRggKgdSYJUDShRjNPpnwoD3p8Na6,0,0
1,5sRTGgTDJwHT4MLo2EjnVcRPNzBr8TLmENVEvPB99B8A,0,0
1,9bmZBYi45rQeBkLryc6e72eQ3bQdQEavRMt1rR6oCtyR,0,0
13,7RNNHvW1WnzaFekQ2tYuVomxsUiCq6DkpQq9Jaht7BWq,0,0
1,3eZ4VV9PCqqmguqdC6vadf2f5LobsFWXb6zDRPc7QVR6,0,0
2,6AMM3Fug5wdofziufwAkF63LP2GfkoaqsKKeiEtMqtW5,0,0
2,CjMGU2ntdbEXrgwvX2nVmEgciebNL5MGj7FTHj9Se32q,0,0
1,AnRDN1ME2CNcdKsXwFcFj8xvSdopGCEViL6i54vzUyG8,0,0
2,ZUUcxZPQkMGXyVpQVp3YUv275T7yDUjS65M9i1noJNx,0,0
42,GRowGA1cq9abztLhXJykXoD7sAnxUARQap2sRX2CZgpv,0,0
3,CYEi9fq632ugJeaow11LsTZSsyinSQnb2GVxDT2CAQoR,0,0
1,F1W5uGbQf7gkc49eG6M82CJvjk7Bk5v9hUugm4ZDk7xY,0,0
1,2apALiPjLhsqiJm3eopoWtKZbWMvuSorucDxXjobFnSh,0,0
1,JD9eYE5JANYnHcL5mWr9gBfJwD1CxX5H1PjVT3ammiwh,0,0
1,9ikf2giWeuipSNWotC5tDUtButFEvUXZzK3ovJzmBzFU,0,0
2,5FC3FYbmoFghZ7V2kMNM2iG8QUp5UcxiKPHrzEHiMgKN,0,0
2,AyX2M9Ck5Qw3VaP76NS1PArmdaeiJZ5DGsi5ya99Dpxd,0,0
1,Ghzacsg9mN1Rwq4AgbLuHmsmjShF7PLwaKeDbKW93HvR,0,0
1,BLcQqYVkoEF6W4xvXBe4KtVNvvWFVz9UQNevrUjcmbBj,0,0
2,AqHfMvxFymABWFQ9LikXmgFSBG6XjcQiNFq5PBVuSxbc,0,0
1,8ZP8wkrvNeBhcXFdMeANK7XF7srYtQxTGP3ZPmjvpR8S,0,0
1,59KstDiAG9zGiiReJPvUrqNusNEdYVtrE59ZNjmx9qj2,0,0
10,CyWXZ1KhybGahbvuMZxcubcLejjV2kLUQKrxqm7ZeFPF,0,0
8,FFAizpnj3We7CzRTopke7zsszVP7s2MavK3Mo2CA8eU5,0,0
1,DWKK1pvdoQmXrj1nnod452tTJyx9r3eWABz1p5e62J86,0,0
2,AxcWQVjnY7jJdzPBjFQnwHDRLk6ixp5QsZr4FNzjGrUx,0,0
2,3CwGyzSpAncr6yvYys5QPpZi5YqNMfPgJ5S5JFgCy33P,0,0
3,AykVDL2en6LqHtZaF1wczzCJ5g2F7bAH3GBYhZUTDZ1j,0,0
9,CviDTmbJPAvwVC3gxo3tyLPhd7bDEz37sUFsD5StGrBz,0,0
1,BrsfVCaJKcHR8WNgtVUPp848Sc79VCGaUvGHfFxCN6FW,0,0
1,CN5VsprQ7SwzmJ2JSvJRpqgSwGLeFnq4o3H25Hiq4PtM,0,0
5,6JMsD6ETEzhKw8XsDepQwmkrgs7gnKBtkgxtT2s7ksCv,0,0
2,6Wsfu3qaWtH5xBeRndyssnbSUfyvuFTf2ng58kHTrDRZ,0,0
8,EbzuqS1eVmxTq6ny67rEcZAdQsQimWDUistmASnspoLw,0,0
1,F4WFMoiWCCdxmRoY7brHNrUcjMxrRM7L3shDKksJg9tS,0,0
2,95iR3EfYnWmuTtUWXQ8C7D6nRYbdXdVgNLsjtWN1By54,0,0
2,EeVB5M6w3oo9NE3xjiveerNraBjtUAk3A69hS8XGAiUb,0,0
1,BduZLoFhXqg5eDxUjcRNYSrVZkqeTvNNY2KdaG2dECGV,0,0
17,DdTFUM7kT76PkqFkDVxTTcp9nJ7v616uQx6ygJeBTKTo,0,0
2,G3tqTV7kgnsfwYfgwvn1YNFGcGu2q6m9bvtXyhrox9vt,0,0
1,7CdLXH7nx6KcRfQpafPyetkNj7QSTqkugJzweSJg2H9d,0,0
2,CqbKycoPXVwkEz1yQi5q7n4q1eUZ8zLaho6GiaF9MnL4,0,0
2,GgsUVDRKSM2j1URib5mG19tU8hca2QTZcaooAr4fYQHh,0,0
1,BuLksA6LtmtUYCMWdJGgFJj91sKRcoF83jConzT7ECC6,0,0
3,2wHv8ZwvBRYXstV6j1ZvUT66nggugvBJ2emXN8fyVmwG,0,0
1,FDmvsW2kgKC7mG3oBccsRh3uoecEk9ng7n3qEzCWErGZ,0,0
19,46RQLQTUka893omr4jqL3xuND2wEPXcDCtdzBUFrRune,0,0
2,ZszWyiwUPuKx9ME9A1SW87tLxTK7mXisUGLFi2DHeUr,0,0
2,QPi7qvRey1jk9XDrS5shA7MxwhExqhrnBHY1YeETUtc,0,0
1,8S6T6KivwxMxrrXw2KwhTKwbgWM3XczpyRvzjNaQxzQn,0,0
2,LQFXrKRAfpY4YNqt5p1BezCryLxX8oVfPX7J5NDAnxU,0,0
5,9tfJvVzYozWAJ2jGg5AyACEK3NrLmTj4ficGYNztnHgY,0,0
2,5qHnoSAjAAz2SuX1ePqrbFH19ZVNxByycnjNe5jGtfz1,0,0
2,AFjLSHEQHQ1DzKBdJ7Tb6fKgXKase6karSS6bNviFz3z,0,0
2,H8Qk2pym8XM6pu7tZxKbRSXDcrK9xaVo853MpMwmStAB,0,0
1,46sL3qJyzDpqvVvA6Ekv1FVJpTbdG9p1CQcs74Eq5jgi,0,0
2,DWoyZnTSpEACKYsMj7zT9bdBruyP4SBEMPjLbFT5yEhQ,0,0
4,AnrGXp8vV6G4QTM3THx1kAicCprMARcQJonFCMMiycFw,0,0
2,DBCgHpFL1jbHGZ6oEfRaRKEC7WwaM23qr7gk91tbGqLe,0,0
2,85qm4onzKTFcqemNFNoSXiUxPevDK5HP3bkvswbzZieU,0,0
2,Fh9c4e5gtvWJowUCQy2BwHrNZcvUgFbMa2e5ik6KXikR,0,0
1,Cq8sN2fCwqWTkwMM7RugFyewCpHyzJSzBADfb7zPQWP1,0,0
5,AuDwnp96uTmTngD5m6Gh7T1WZEDGrzatApWxdwyujHFd,0,0
4,BVZa992V4hbixxoBApgR9ZLiMjgKT24SqCsDvYRmA87K,0,0
3,EuuwJPomsZn9pH8ErE8JFZhAdgimgMNz33skuBm85qvY,0,0
2,GH2vw87ZNcMzBnXoaKmRYom5dskmH2FijDM5Sbu7ZBfs,0,0
1,2yxk587jzpLymzmfsJg3TMRmSNrcXYTDqbDU3L6oU2vo,0,0
2,G1Fhrb9Dt5P2jgqgyQmTTvgDBjjdxtHaYsgyYmdVEavn,0,0
2,3BWmwrUnWzgTVwTSXAw3u8Dg5X9V2y6NMVyhJD9pzBFZ,0,0
2,DiS4RD5L9nCKBV4zshohuvg1zShYGFb6j4jtEzHxDwim,0,0
1,kF834Zu7Ezig1SVJAD6vwo5s8XEgJtQWD5Sogprg4xj,0,0
2,B4WjvQieCH8q4RrWsuJ9NwmyxZ3Qj8oJ1qJDvs9E1uKM,0,0
1,HrBwyjY99ewRR5Y4eUHdiZG532UfKYTXUkch9skQ2pBW,0,0
1,NvPxMsyvrEZH4Gqd67RjNjzPBasuq7XCWLHLLYiuFfC,0,0
2,HutVkZNUb2Eg6bUUP7VS8mLGR2uTeMHM7t6DQEPEaNEz,0,0
1,A2Hscx9AK3ShTBzfrToEJQ9xJLiLauJ74gkixV9ZAsCY,0,0
1,BWj2hzk8C4L9qMBNcPgrtT3vsNaxF28DPH24gAWXGnkQ,0,0
1,FVEBSVSJXhXMybBHCsk1PRrb7TJw1dekArffHZi7xj9o,0,0
3,3RarUiLy37XerCuMdoJShktaPrhdSZBNZwnGDyYTJJ2k,0,0
1,BAz38ER6BVoWXfzrqhbiAgcBqNmSQffiQ187218HVnw8,0,0
1,CRPBbBYTqXkX8Kmzom4ErLssUcGTgLcreV4Zot5CMept,0,0
2,FoGAGvDtTAqdrMftfMEwgroXpZMaQQsYXAkndBBjg6m3,0,0
1,Fy6qJqdqF1S4F6z45e4XPJu9g4UkWscY7jqG8mNEN5FG,0,0
8,F8WQ939iDkHUQ9oNxhKVpQWutzEto9PY5dEKNNAuf4nU,0,0
3,4ZhTN1iMPr9sQTaFkiZ35xmmmwKRMTbzNqeXR2xQDogD,0,0
1,5nhQzSiQnFDfYQbaXTHoHPyFoVn1SNZB4q6EBpmwwGiZ,0,0
2,8CRQtU1iBeYY4ZjBBGd7wLhkGVZk6dUY3KEEEw7azQ4q,0,0
2,GZYBFiEhRAUWySVfZkMBsFtfEcEHgAbGRndkwftzSpPa,0,0
22,EtWBnjfHhCE6tq2YNJBMs1aD4VaGhRypzL8Kvfvy31F1,0,0
1,ChQmQJsqYLwTnEVcBdJAA3J4gFuLd6Jxoffxtwpk59rQ,0,0
1,8RtNaQ639guxgupWqnJeY7bSQQz4gk4329QSHKEfknD8,0,0
2,ES8fjcbXCBWJKZ4BunGcxidouujDRK6QeiE4cS4B7Kaz,0,0
2,CCDfMXtix3ZYra9gUc8XJ7qpXN9fwr2y2RQwy9cFWnuj,0,0
1,9fsPC7LKwGZt9xu2GzpvZascUQFzn1oF7HxAwnVAxeWP,0,0
1,G1q5tSPvbfJ5cgd39HT2U6DMD6bX8wiNHVbjTCZeHsfv,0,0
2,95dhdpJQbbqx3kihY9DL2p29UVvp8A1YK8Hh3NZLizXS,0,0
2,481YMJ8kZMnzWZHaydWa85NJPv9Vey4rakvU7EjykDaA,0,0
2,Bu93P5oiH4rZyN9MBX2f6uXfgM34xUoRorF57nCGG3aH,0,0
3,9KE1MtctSV6zb9Rvibzqs5bGxLx9jQr8YDaRM3YJGCav,0,0
1,CxtwnTeSiCjXwZ3w7GgRtrFJ5Ag1pUhXPWcRs3CHThKz,0,0
19,2gwhT7ubvudBX4EywXrEJxuGoJaDz8nu2qNYPBkQd6EW,0,0
3,DUUAGwvRLCDK7N3husdmUDMXb1Lih9wgZyovp6ACYj7D,0,0
1,Fi9PuhNgkzQreK8j1Xcp9DBkC2ok69MGxLnpCjXtsRD9,0,0
4,2yiiKJaRpmY9xpyohb3HC5dAFGQ2TYYT13tDnmE3UXMs,0,0
7,8s4yBZdaikdbwJA3SSXGWDC8vACwghXSRArfFFwfBm6,0,0
4,JDUgZFqjhUHQWrsmCGnTqbHxkgEu8zD8dnhEhRffWLA,0,0
8,6cptBVvc4zWpfj7vfcwcpufKwXnpFnW3VhEEL7t4tGAL,0,0
6,AZJX2vjFv5RDrDxK4xtrWQZ1m9gpX5YrubQXyoLDf7MP,0,0
2,Cv5rW3TQbTfLyMCzZ7HKiXKkXqNes5gNuBmRCByG4kre,0,0
2,BomSv4iBohrQNufbHE5Ek3oFLhn8KDbF7fsefbkJ4Jz6,0,0
8,3TokiGkwekhqVy1cD2HRTWLa8MB2YQsg7mepsowME7St,0,0
21,9CMnpG5MVmR6rkJ7rGHuuKvkejN8iC7G3VeJFNs4KwdJ,0,0
2,BcjL5DztuX3kE6GyGaCcuCAMC4uacANPPqMGRZom2HyZ,0,0
2,92Y2Mfyh2TsQ99pigthBj9AvBBcooLCsXxNSZCeRBkyF,0,0
1,F6FAYaV8sgW4YYENgRsmnovgNFT22VY28HkA9v81fNht,0,0
8,7YE2fjprQBv11rzMm2wRuKHa6Hb6KC67cYRFF1pCfecF,0,0
2,HnZ9mtRBNTevy5vH4rweDqdvcQkhEYVeKNvexVnDBLt7,0,0
1,3iWTLSCNErWQn2RE7cf4okwrpK8wTC1szgeMNbNk98Jb,0,0
1,F2cfPH11coAjz496Vut7eBKGfKvkSUqTCg73hg9Dr46S,0,0
1,E6WCvKtW7kdAzaZBRiJL5v1L4ALNFzjVFva9XTXfi6kW,0,0
4,7iSG5y8f4DHtUEPLcgWQnJso99JRB51opyaRoH8qWZ8r,0,0
1,2kVfkNqvc2oW1iSLEqQEmr4q7b8mrKPPG46DRVzjb5NU,0,0
1,BUENSK3juB67Pk9BKLYQh2yqHpf3mFmRotRWzFrTvJbm,0,0
1,5MqB1r3nLhZhDS9Q7dCYfrP3zihoRYK4UzWoFstskrw4,0,0
1,DGEFzVs5W2QFoQiQQmyArZKgrNAQnjiZ2cAbf7hNgT4X,0,0
3,8yujNG1u8wqerR3w1VLA4g9iiHxxAXB4eS94gc9Xvi2J,0,0
1,AT2tQhDbb9Wh21KXmyRpu82HiYQm8zZHZGj6LLaS48E1,0,0
2,9GyMzR6M8j1nUCaKGiLenzN6iSGeM9Ge68Sh8XyUp2sY,0,0
1,ETvDcwqaHJDCbaP1gBbBCXTCVs3mRGqvPWJDCPycitFU,0,0
1,4qNxA9HgeuNpZK1aLYqPsGRrY4fWKV6bALManZnm6xer,0,0
2,5f3NmcrnpCWta3aQmVQLrWX8R8h2r687QuA6JnNU9upn,0,0
1,7kGkka8obSnm5RLJZ6a3rfjxYxEHM3R2kQvzrkcGNNVt,0,0
1,F3XFAGTzpFj8JxXisLi7tVHdRe9iFsgyBdtkezisb9iG,0,0
1,H37xXfvb7rZqk1vPogp3r1vFkErQwtERLyaneMKQ4vzc,0,0
8,HDmm1H3nGz5EkyB8R1BB7k9VAMFeJDkhgR7mBc1ZV41W,0,0
5,4TidbLDsddNzJ1bNjKKP5RBujBAwQkb5Ap7j62RMG4it,0,0
1,AvuYirsYsKhMpH4bB7Z7HfQJMcWmkX94AFysACXBdU7X,0,0
1,FxnY3iyvoeu2G4vPUWYasVrBV3KVZuh3SwCWdd63je2L,0,0
2,oVXLSgruefuua48x2EnUQMA4hatFXv4pCGdN2hgwGrh,0,0
1,GqPnSDXwp4JFtKS7YZ2HERgBbYLKpKVYy9TpVunzLRa9,0,0
1,FNWogYWjBcxkYBeN6Hs1M7Rqo6HRFxiEWYzNS68LRCKX,0,0
2,48AyttxxioDKhZJq7qqEXYPrD2Dgy1TXwmWKMpNhqw8k,0,0
1,DZZpvxbZAKLn9a1rBUjcHs9rVa8BwEfk6JijeJCGRDgf,0,0
1,36FZF1WMkqe9epLwjcfeftch5RrJSH3KKY8hiuMjBj8T,0,0
3,DFzcrQvA84KJ36TxgEGmipXUqthaJHWHBtLojNpcE3Ks,0,0
11,7dzinRwKrXkKe86LsyJuqLrLhE57tZifuHQ4pAMxPHjg,0,0
2,AP4bgDbfMAfEue84kTt5VcSbYYxeqEFsEN2FB4C4akK,0,0
1,HMmZ3EL1LhTTWG8eZRurKBctb5TaM2mLJSwBJC3EAq1J,0,0
2,okkVSrkBXGfMHvEfKGUW73XmJYbP4ojPbWsBXbYjvZf,0,0
1,52z1vjK2snsgsNa9prEJSnsrcTxBJUfysumashM9xYZd,0,0
1,BiCcdAtc5FmWtZLwEexBZYpDAR67h7gRaZMWHcRqvQKd,0,0
5,EjNKVhthrv62EuCqCU6BdzFXSTwjTmdR4vHmS7VSz2z1,0,0
1,Hwp8YiyCpHSKyzmDgSTtVEXw6Zw4gtQf8NkqZSvAdick,0,0
2,6Xko7oi2Z6gmaAPaGTdtkPyUW8HxGpGiLcPi8SfkHmub,0,0
1,DUtHG1N2T2yGnpB4LA27LE6FZdSfydudv4ox7M1Seok2,0,0
1,2JvwQbtoz6RcpkgnBQuTxrd4hG3rJ1GTG3CPZ1AEZBVp,0,0
2,E8RxrSdqRyw2xUPeTPJszxoU29V31139RL36deALJCCE,0,0
1,Hhx9JY87jWjVwMRd3RTWTJgaQ7mty4XNuftuHKTaoWdT,0,0
1,FkVGgUWPMXhrn571wqJ2vi8kmCJb6NeRBKvgGUhkTvfj,0,0
1,88esrCUQPXk4GTDm14F8tqw7RLusgsLMG8ZEbkTCpfY3,0,0
1,Anu9fS1gLNpch6izNpsLenbGx4oKBh24Ea7xMjtBzVu6,0,0
14,7bSrmPXYSg73BiDkhoDs7DHRTJ8crhWPHkymVboSkkd4,0,0
3,7AVuVdWJnKKtBvebsmsYfhUAbzWJf6cMfp2UPhN2uerd,0,0
3,43S5VoYfzHPfRjmUsEXsBz2e3xirv4ZkvSmniD3chEET,0,0
1,HzJTj63hNivTYkPYCRjkBgZHRtycTs6wywHf1hkoF2ry,0,0
1,9zunzr9ddHRnkHWBCWDGAXK3BjmXZLwdb4q5CfDH7BoU,0,0
